Granule Name,Platform,Sensor,Beam Mode,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler
ALPSRP127430170,ALOS,PALSAR,FBD,12743,480,170,2008-06-15T15:38:17Z,2012-10-20T00:00:00Z,L1.0,2008-06-15T15:38:09Z,2008-06-15T15:38:17Z,9.3651,105.1432,9.053,104.901,9.171,105.488,9.559,104.798,9.677,105.386,0.33897,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP127430170-L1.0.zip,411.7,34.3,22,-11638.7022,0
ALPSRP127430160,ALOS,PALSAR,FBD,12743,480,160,2008-06-15T15:38:09Z,2012-10-20T05:58:15Z,L1.0,2008-06-15T15:38:01Z,2008-06-15T15:38:09Z,8.8686,105.2447,8.557,105.004,8.675,105.59,9.062,104.899,9.18,105.486,0.285793,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP127430160-L1.0.zip,362.03,34.3,14,-11659.0522,0
ALPSRP126700200,ALOS,PALSAR,FBD,12670,477,200,2008-06-10T15:31:49Z,2012-11-08T23:25:34Z,L1.0,2008-06-10T15:31:41Z,2008-06-10T15:31:49Z,10.8504,106.5696,10.539,106.326,10.656,106.916,11.045,106.223,11.161,106.814,0.312769,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP126700200-L1.0.zip,447.04,34.3,18,305.7039,0
ALPSRP126700190,ALOS,PALSAR,FBD,12670,477,190,2008-06-10T15:31:40Z,2012-11-08T23:25:42Z,L1.0,2008-06-10T15:31:32Z,2008-06-10T15:31:40Z,10.3534,106.6706,10.042,106.428,10.159,107.017,10.548,106.324,10.664,106.914,0.276388,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP126700190-L1.0.zip,414.73,34.3,17,254.647,0
ALPSRP126700180,ALOS,PALSAR,FBD,12670,477,180,2008-06-10T15:31:32Z,2012-11-08T23:19:48Z,L1.0,2008-06-10T15:31:24Z,2008-06-10T15:31:32Z,9.8566,106.772,9.545,106.529,9.662,107.117,10.051,106.427,10.168,107.015,0.242129,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP126700180-L1.0.zip,348.81,34.3,17,203.8948,0
ALPSRP126700170,ALOS,PALSAR,FBD,12670,477,170,2008-06-10T15:31:24Z,2012-11-08T23:19:14Z,L1.0,2008-06-10T15:31:16Z,2008-06-10T15:31:24Z,9.3596,106.8722,9.048,106.63,9.165,107.217,9.554,106.527,9.671,107.115,0.210498,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP126700170-L1.0.zip,301.41,34.3,16,152.7972,0
ALPSRP126700160,ALOS,PALSAR,FBD,12670,477,160,2008-06-10T15:31:16Z,2012-11-08T23:17:03Z,L1.0,2008-06-10T15:31:08Z,2008-06-10T15:31:16Z,8.8626,106.9725,8.551,106.73,8.668,107.317,9.057,106.628,9.174,107.215,0.179785,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP126700160-L1.0.zip,292.15,34.3,16,102.0502,0
ALPSRP123200200,ALOS,PALSAR,FBD,12320,481,200,2008-05-17T15:40:51Z,2011-09-01T00:42:02Z,L1.0,2008-05-17T15:40:43Z,2008-05-17T15:40:51Z,10.8441,104.4222,10.533,104.178,10.649,104.768,11.039,104.076,11.155,104.667,0.347296,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP123200200-L1.0.zip,425,34.3,15,2084.4186,0
ALPSRP123200190,ALOS,PALSAR,FBD,12320,481,190,2008-05-17T15:40:43Z,2013-06-26T11:54:15Z,L1.0,2008-05-17T15:40:34Z,2008-05-17T15:40:43Z,10.3472,104.5219,10.036,104.279,10.152,104.867,10.542,104.176,10.658,104.766,0.306193,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP123200190-L1.0.zip,374.14,34.3,15,2039.9094,0
ALPSRP123200180,ALOS,PALSAR,FBD,12320,481,180,2008-05-17T15:40:34Z,2013-06-26T11:54:59Z,L1.0,2008-05-17T15:40:26Z,2008-05-17T15:40:34Z,9.8499,104.6223,9.539,104.379,9.655,104.967,10.044,104.277,10.161,104.866,0.267994,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP123200180-L1.0.zip,336.82,34.3,15,1994.5632,0
ALPSRP123200170,ALOS,PALSAR,FBD,12320,481,170,2008-05-17T15:40:26Z,2013-06-26T11:54:36Z,L1.0,2008-05-17T15:40:18Z,2008-05-17T15:40:26Z,9.3531,104.7232,9.042,104.482,9.159,105.069,9.547,104.377,9.664,104.965,0.233761,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP123200170-L1.0.zip,353.18,34.3,15,1950.0953,0
ALPSRP123200160,ALOS,PALSAR,FBD,12320,481,160,2008-05-17T15:40:18Z,2013-06-26T11:47:32Z,L1.0,2008-05-17T15:40:10Z,2008-05-17T15:40:18Z,8.8564,104.8248,8.545,104.583,8.662,105.169,9.05,104.48,9.168,105.067,0.200169,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP123200160-L1.0.zip,362.67,34.3,15,1904.4867,0
ALPSRP122470200,ALOS,PALSAR,FBD,12247,478,200,2008-05-12T15:34:30Z,2012-11-18T00:14:40Z,L1.0,2008-05-12T15:34:22Z,2008-05-12T15:34:30Z,10.8524,106.0301,10.541,105.786,10.658,106.376,11.047,105.684,11.163,106.275,0.32177,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP122470200-L1.0.zip,435.72,34.3,23,935.0886,0
ALPSRP122470190,ALOS,PALSAR,FBD,12247,478,190,2008-05-12T15:34:22Z,2012-11-18T00:00:00Z,L1.0,2008-05-12T15:34:14Z,2008-05-12T15:34:22Z,10.3554,106.1298,10.044,105.887,10.161,106.475,10.55,105.784,10.666,106.374,0.287196,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP122470190-L1.0.zip,448.02,34.3,24,893.6641,0
ALPSRP122470180,ALOS,PALSAR,FBD,12247,478,180,2008-05-12T15:34:14Z,2012-11-18T00:14:22Z,L1.0,2008-05-12T15:34:06Z,2008-05-12T15:34:14Z,9.8584,106.2301,9.547,105.987,9.664,106.575,10.053,105.885,10.169,106.474,0.254148,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP122470180-L1.0.zip,435.32,34.3,23,853.1793,0
ALPSRP122470170,ALOS,PALSAR,FBD,12247,478,170,2008-05-12T15:34:06Z,2012-11-18T00:14:08Z,L1.0,2008-05-12T15:33:57Z,2008-05-12T15:34:06Z,9.3616,106.3302,9.05,106.088,9.167,106.675,9.556,105.985,9.673,106.573,0.223877,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP122470170-L1.0.zip,360.26,34.3,23,811.9633,0
ALPSRP122470160,ALOS,PALSAR,FBD,12247,478,160,2008-05-12T15:33:57Z,2012-11-18T00:12:56Z,L1.0,2008-05-12T15:33:49Z,2008-05-12T15:33:57Z,8.8646,106.4317,8.553,106.191,8.671,106.777,9.058,106.086,9.176,106.673,0.193243,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP122470160-L1.0.zip,304.85,34.3,23,771.0211,0
ALPSRP120720200,ALOS,PALSAR,FBD,12072,480,200,2008-04-30T15:39:00Z,2012-11-21T00:00:00Z,L1.0,2008-04-30T15:38:52Z,2008-04-30T15:39:00Z,10.8516,104.9597,10.541,104.716,10.657,105.305,11.046,104.614,11.162,105.204,0.50512,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP120720200-L1.0.zip,410.41,34.3,14,-137.5581,0
ALPSRP120720190,ALOS,PALSAR,FBD,12072,480,190,2008-04-30T15:38:52Z,2012-11-21T23:02:06Z,L1.0,2008-04-30T15:38:44Z,2008-04-30T15:38:52Z,10.3544,105.0596,10.043,104.816,10.16,105.405,10.549,104.714,10.665,105.304,0.45474,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP120720190-L1.0.zip,404.21,34.3,14,-187.3541,0
ALPSRP120720180,ALOS,PALSAR,FBD,12072,480,180,2008-04-30T15:38:44Z,2012-11-21T23:00:46Z,L1.0,2008-04-30T15:38:35Z,2008-04-30T15:38:44Z,9.8574,105.1596,9.546,104.917,9.663,105.505,10.052,104.814,10.168,105.403,0.403215,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP120720180-L1.0.zip,409.41,34.3,22,-236.8005,0
ALPSRP120720170,ALOS,PALSAR,FBD,12072,480,170,2008-04-30T15:38:35Z,2012-11-21T23:00:39Z,L1.0,2008-04-30T15:38:27Z,2008-04-30T15:38:35Z,9.3609,105.2611,9.049,105.02,9.167,105.607,9.555,104.915,9.672,105.503,0.349381,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP120720170-L1.0.zip,407.26,34.3,22,-285.8815,0
ALPSRP120720160,ALOS,PALSAR,FBD,12072,480,160,2008-04-30T15:38:27Z,2012-11-21T23:01:57Z,L1.0,2008-04-30T15:38:19Z,2008-04-30T15:38:27Z,8.8638,105.3626,8.552,105.121,8.67,105.707,9.058,105.018,9.175,105.605,0.297125,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP120720160-L1.0.zip,348.84,34.3,14,-335.26,0
ALPSRP119990200,ALOS,PALSAR,FBD,11999,477,200,2008-04-25T15:32:38Z,2012-12-10T00:00:00Z,L1.0,2008-04-25T15:32:30Z,2008-04-25T15:32:38Z,10.8524,106.5721,10.541,106.328,10.658,106.918,11.047,106.226,11.163,106.817,0.71028,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP119990200-L1.0.zip,446.73,34.3,18,441.1139,0
ALPSRP119990190,ALOS,PALSAR,FBD,11999,477,190,2008-04-25T15:32:30Z,2012-12-10T00:00:00Z,L1.0,2008-04-25T15:32:22Z,2008-04-25T15:32:30Z,10.3554,106.6718,10.044,106.429,10.161,107.017,10.55,106.326,10.666,106.916,0.641695,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP119990190-L1.0.zip,417.3,34.3,17,390.8992,0
ALPSRP119990180,ALOS,PALSAR,FBD,11999,477,180,2008-04-25T15:32:22Z,2012-12-10T22:05:47Z,L1.0,2008-04-25T15:32:14Z,2008-04-25T15:32:22Z,9.8584,106.7721,9.547,106.529,9.664,107.117,10.053,106.427,10.169,107.016,0.571859,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP119990180-L1.0.zip,358.35,34.3,17,341.3182,0
ALPSRP119990170,ALOS,PALSAR,FBD,11999,477,170,2008-04-25T15:32:14Z,2012-12-10T22:06:03Z,L1.0,2008-04-25T15:32:06Z,2008-04-25T15:32:14Z,9.3614,106.8731,9.05,106.632,9.167,107.219,9.556,106.527,9.672,107.115,0.499304,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP119990170-L1.0.zip,315.17,34.3,16,291.7122,0
ALPSRP119990160,ALOS,PALSAR,FBD,11999,477,160,2008-04-25T15:32:06Z,2012-12-10T22:04:03Z,L1.0,2008-04-25T15:31:57Z,2008-04-25T15:32:06Z,8.8646,106.9747,8.553,106.733,8.67,107.319,9.059,106.63,9.176,107.217,0.430087,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP119990160-L1.0.zip,301.24,34.3,16,242.0816,0
ALPSRP116490200,ALOS,PALSAR,FBS,11649,481,200,2008-04-01T15:41:40Z,2011-08-30T06:05:06Z,L1.0,2008-04-01T15:41:32Z,2008-04-01T15:41:40Z,10.8507,104.4194,10.54,104.177,10.656,104.766,11.045,104.072,11.161,104.663,1.011525,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP116490200-L1.0.zip,437.82,34.3,15,2009.1548,0
ALPSRP116490190,ALOS,PALSAR,FBS,11649,481,190,2008-04-01T15:41:32Z,2013-05-28T22:20:59Z,L1.0,2008-04-01T15:41:24Z,2008-04-01T15:41:32Z,10.3534,104.5206,10.042,104.277,10.159,104.866,10.548,104.175,10.664,104.765,0.924469,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP116490190-L1.0.zip,389.57,34.3,15,1966.7983,0
ALPSRP116490180,ALOS,PALSAR,FBS,11649,481,180,2008-04-01T15:41:24Z,2013-05-28T22:20:04Z,L1.0,2008-04-01T15:41:15Z,2008-04-01T15:41:24Z,9.8566,104.6207,9.545,104.378,9.662,104.966,10.051,104.275,10.168,104.864,0.833737,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP116490180-L1.0.zip,353.12,34.3,15,1923.9553,0
ALPSRP116490170,ALOS,PALSAR,FBS,11649,481,170,2008-04-01T15:41:15Z,2013-05-28T22:18:34Z,L1.0,2008-04-01T15:41:07Z,2008-04-01T15:41:15Z,9.3596,104.7207,9.048,104.478,9.165,105.065,9.554,104.376,9.671,104.964,0.737655,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP116490170-L1.0.zip,373.23,34.3,15,1881.303,0
ALPSRP116490160,ALOS,PALSAR,FBS,11649,481,160,2008-04-01T15:41:07Z,2013-05-28T22:16:54Z,L1.0,2008-04-01T15:40:59Z,2008-04-01T15:41:07Z,8.8626,104.8212,8.551,104.579,8.668,105.165,9.057,104.477,9.174,105.064,0.642604,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP116490160-L1.0.zip,380.27,34.3,15,1837.8394,0
ALPSRP115760200,ALOS,PALSAR,FBD,11576,478,200,2008-03-27T15:35:19Z,2014-01-17T04:54:44Z,L1.0,2008-03-27T15:35:11Z,2008-03-27T15:35:19Z,10.8519,106.0251,10.541,105.782,10.657,106.372,11.047,105.678,11.162,106.269,1.028297,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP115760200-L1.0.zip,421.78,34.3,23,504.6453,0
ALPSRP115760190,ALOS,PALSAR,FBD,11576,478,190,2008-03-27T15:35:11Z,2011-11-23T08:58:37Z,L1.0,2008-03-27T15:35:03Z,2008-03-27T15:35:11Z,10.3553,106.1264,10.044,105.883,10.161,106.472,10.55,105.781,10.666,106.37,0.931291,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP115760190-L1.0.zip,439.98,34.3,24,465.1534,0
ALPSRP115760180,ALOS,PALSAR,FBD,11576,478,180,2008-03-27T15:35:03Z,2014-01-17T04:51:47Z,L1.0,2008-03-27T15:34:55Z,2008-03-27T15:35:03Z,9.8584,106.2263,9.547,105.984,9.664,106.571,10.053,105.881,10.169,106.47,0.837158,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP115760180-L1.0.zip,424.12,34.3,23,426.6579,0
ALPSRP115760170,ALOS,PALSAR,FBD,11576,478,170,2008-03-27T15:34:55Z,2014-01-17T04:52:09Z,L1.0,2008-03-27T15:34:47Z,2008-03-27T15:34:55Z,9.3611,106.3267,9.05,106.084,9.167,106.671,9.555,105.982,9.672,106.57,0.73408,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP115760170-L1.0.zip,347.54,34.3,23,386.8159,0
ALPSRP115760160,ALOS,PALSAR,FBD,11576,478,160,2008-03-27T15:34:47Z,2014-01-17T04:53:00Z,L1.0,2008-03-27T15:34:38Z,2008-03-27T15:34:47Z,8.8638,106.4266,8.552,106.185,8.67,106.771,9.058,106.082,9.175,106.669,0.632345,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP115760160-L1.0.zip,296.22,34.3,23,347.9886,0
ALPSRP114010200,ALOS,PALSAR,FBS,11401,480,200,2008-03-15T15:39:48Z,2012-11-01T07:24:47Z,L1.0,2008-03-15T15:39:40Z,2008-03-15T15:39:48Z,10.8524,104.9533,10.541,104.71,10.658,105.299,11.047,104.607,11.163,105.198,0.580882,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP114010200-L1.0.zip,425.52,34.3,14,-761.0639,0
ALPSRP114010190,ALOS,PALSAR,FBS,11401,480,190,2008-03-15T15:39:40Z,2012-11-01T07:22:40Z,L1.0,2008-03-15T15:39:32Z,2008-03-15T15:39:40Z,10.3554,105.0536,10.044,104.81,10.161,105.399,10.55,104.708,10.666,105.298,0.526009,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP114010190-L1.0.zip,427.05,34.3,14,-807.9937,0
ALPSRP114010180,ALOS,PALSAR,FBS,11401,480,180,2008-03-15T15:39:32Z,2012-11-01T07:21:36Z,L1.0,2008-03-15T15:39:24Z,2008-03-15T15:39:32Z,9.8584,105.1536,9.547,104.911,9.664,105.499,10.053,104.808,10.169,105.397,0.470297,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP114010180-L1.0.zip,429.25,34.3,22,-854.8513,0
ALPSRP114010170,ALOS,PALSAR,FBS,11401,480,170,2008-03-15T15:39:24Z,2012-11-01T07:21:31Z,L1.0,2008-03-15T15:39:16Z,2008-03-15T15:39:24Z,9.3611,105.2542,9.05,105.012,9.167,105.599,9.555,104.909,9.672,105.497,0.413058,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP114010170-L1.0.zip,427.02,34.3,22,-900.9569,0
ALPSRP114010160,ALOS,PALSAR,FBS,11401,480,160,2008-03-15T15:39:16Z,2012-11-01T07:19:19Z,L1.0,2008-03-15T15:39:07Z,2008-03-15T15:39:16Z,8.8641,105.3545,8.552,105.112,8.67,105.699,9.058,105.01,9.176,105.597,0.356176,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP114010160-L1.0.zip,384.18,34.3,14,-947.3249,0
ALPSRP113280200,ALOS,PALSAR,FBD,11328,477,200,2008-03-10T15:33:26Z,2011-11-23T02:21:57Z,L1.0,2008-03-10T15:33:17Z,2008-03-10T15:33:26Z,10.8211,106.572,10.51,106.328,10.626,106.918,11.016,106.226,11.132,106.816,0.867489,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP113280200-L1.0.zip,449.85,34.3,18,-443.4782,0
ALPSRP113280190,ALOS,PALSAR,FBD,11328,477,190,2008-03-10T15:33:17Z,2011-11-23T02:22:11Z,L1.0,2008-03-10T15:33:09Z,2008-03-10T15:33:17Z,10.3239,106.6718,10.013,106.428,10.129,107.017,10.518,106.326,10.635,106.916,0.806083,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP113280190-L1.0.zip,420.49,34.3,17,-490.8069,0
ALPSRP113280180,ALOS,PALSAR,FBD,11328,477,180,2008-03-10T15:33:09Z,2014-01-17T04:34:22Z,L1.0,2008-03-10T15:33:01Z,2008-03-10T15:33:09Z,9.8266,106.772,9.515,106.529,9.632,107.117,10.021,106.427,10.138,107.015,0.739364,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP113280180-L1.0.zip,364.39,34.3,17,-537.0715,0
ALPSRP113280170,ALOS,PALSAR,FBD,11328,477,170,2008-03-10T15:33:01Z,2014-01-17T04:33:49Z,L1.0,2008-03-10T15:32:53Z,2008-03-10T15:33:01Z,9.3296,106.8722,9.018,106.63,9.135,107.217,9.524,106.527,9.641,107.115,0.668043,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP113280170-L1.0.zip,322.51,34.3,16,-583.9574,0
ALPSRP113280160,ALOS,PALSAR,FBD,11328,477,160,2008-03-10T15:32:53Z,2014-01-17T04:34:02Z,L1.0,2008-03-10T15:32:45Z,2008-03-10T15:32:53Z,8.8328,106.9726,8.521,106.731,8.639,107.317,9.027,106.628,9.144,107.215,0.591673,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP113280160-L1.0.zip,311.84,34.3,16,-631.1142,0
ALPSRP111530200,ALOS,PALSAR,FBS,11153,479,200,2008-02-27T15:37:54Z,2013-04-11T00:00:00Z,L1.0,2008-02-27T15:37:46Z,2008-02-27T15:37:54Z,10.8537,105.4914,10.543,105.249,10.659,105.838,11.048,105.144,11.164,105.735,0.465963,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP111530200-L1.0.zip,432.95,34.3,15,2645.029,0
ALPSRP111530190,ALOS,PALSAR,FBS,11153,479,190,2008-02-27T15:37:46Z,2013-04-11T00:00:00Z,L1.0,2008-02-27T15:37:38Z,2008-02-27T15:37:46Z,10.3569,105.5928,10.046,105.349,10.162,105.938,10.551,105.247,10.668,105.837,0.432258,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP111530190-L1.0.zip,446.15,34.3,15,2609.0772,0
ALPSRP111530180,ALOS,PALSAR,FBS,11153,479,180,2008-02-27T15:37:38Z,2013-04-11T00:00:00Z,L1.0,2008-02-27T15:37:30Z,2008-02-27T15:37:38Z,9.8596,105.693,9.548,105.45,9.665,106.038,10.054,105.348,10.171,105.936,0.396851,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP111530180-L1.0.zip,447.13,34.3,15,2571.9388,0
ALPSRP111530170,ALOS,PALSAR,FBS,11153,479,170,2008-02-27T15:37:30Z,2013-04-11T00:00:00Z,L1.0,2008-02-27T15:37:21Z,2008-02-27T15:37:30Z,9.3629,105.7931,9.051,105.551,9.169,106.138,9.557,105.448,9.674,106.036,0.360402,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP111530170-L1.0.zip,425.19,34.3,10,2534.9561,0
ALPSRP111530160,ALOS,PALSAR,FBS,11153,479,160,2008-02-27T15:37:21Z,2013-04-11T00:00:00Z,L1.0,2008-02-27T15:37:13Z,2008-02-27T15:37:21Z,8.8658,105.8936,8.554,105.652,8.672,106.238,9.06,105.549,9.177,106.136,0.321123,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP111530160-L1.0.zip,394.6,34.3,10,2497.7851,0
ALPSRP109780200,ALOS,PALSAR,FBS,10978,481,200,2008-02-15T15:42:21Z,2012-09-14T00:00:00Z,L1.0,2008-02-15T15:42:13Z,2008-02-15T15:42:21Z,10.8504,104.4203,10.539,104.177,10.656,104.766,11.045,104.074,11.161,104.665,0.518132,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP109780200-L1.0.zip,417.64,34.3,15,2184.6958,0
ALPSRP109780190,ALOS,PALSAR,FBS,10978,481,190,2008-02-15T15:42:13Z,2012-09-14T09:46:24Z,L1.0,2008-02-15T15:42:05Z,2008-02-15T15:42:13Z,10.3534,104.5206,10.042,104.277,10.159,104.866,10.548,104.175,10.664,104.765,0.466927,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP109780190-L1.0.zip,383.39,34.3,15,2148.2523,0
ALPSRP109780180,ALOS,PALSAR,FBS,10978,481,180,2008-02-15T15:42:05Z,2012-09-14T09:46:27Z,L1.0,2008-02-15T15:41:57Z,2008-02-15T15:42:05Z,9.8571,104.622,9.546,104.38,9.663,104.968,10.051,104.276,10.168,104.864,0.418101,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP109780180-L1.0.zip,361.46,34.3,15,2111.6631,0
ALPSRP109780170,ALOS,PALSAR,FBS,10978,481,170,2008-02-15T15:41:57Z,2012-09-14T09:45:11Z,L1.0,2008-02-15T15:41:48Z,2008-02-15T15:41:57Z,9.3599,104.7231,9.048,104.481,9.166,105.068,9.554,104.378,9.671,104.966,0.368889,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP109780170-L1.0.zip,381.58,34.3,15,2074.9329,0
ALPSRP109780160,ALOS,PALSAR,FBS,10978,481,160,2008-02-15T15:41:48Z,2012-09-14T09:44:56Z,L1.0,2008-02-15T15:41:40Z,2008-02-15T15:41:48Z,8.8628,104.8236,8.551,104.582,8.669,105.168,9.057,104.479,9.174,105.066,0.319539,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP109780160-L1.0.zip,389.09,34.3,15,2036.7208,0
ALPSRP109050200,ALOS,PALSAR,FBS,10905,478,200,2008-02-10T15:35:59Z,2012-09-14T00:00:00Z,L1.0,2008-02-10T15:35:51Z,2008-02-10T15:35:59Z,10.8509,106.0283,10.54,105.784,10.656,106.374,11.045,105.682,11.162,106.273,0.596644,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP109050200-L1.0.zip,440.88,34.3,23,756.3964,0
ALPSRP109050190,ALOS,PALSAR,FBS,10905,478,190,2008-02-10T15:35:51Z,2012-09-14T00:00:00Z,L1.0,2008-02-10T15:35:43Z,2008-02-10T15:35:51Z,10.3536,106.1285,10.042,105.885,10.159,106.474,10.548,105.783,10.665,106.372,0.54135,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP109050190-L1.0.zip,450.62,34.3,24,723.6435,0
ALPSRP109050180,ALOS,PALSAR,FBS,10905,478,180,2008-02-10T15:35:43Z,2012-09-14T00:00:00Z,L1.0,2008-02-10T15:35:35Z,2008-02-10T15:35:43Z,9.8566,106.2287,9.545,105.986,9.662,106.574,10.051,105.883,10.168,106.472,0.486443,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP109050180-L1.0.zip,439.33,34.3,23,691.1625,0
ALPSRP109050170,ALOS,PALSAR,FBS,10905,478,170,2008-02-10T15:35:35Z,2012-09-14T03:55:52Z,L1.0,2008-02-10T15:35:26Z,2008-02-10T15:35:35Z,9.3599,106.3301,9.048,106.089,9.166,106.676,9.554,105.984,9.671,106.572,0.432553,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP109050170-L1.0.zip,387.33,34.3,23,658.6412,0
ALPSRP109050160,ALOS,PALSAR,FBS,10905,478,160,2008-02-10T15:35:26Z,2012-09-14T03:54:28Z,L1.0,2008-02-10T15:35:18Z,2008-02-10T15:35:26Z,8.8628,106.4316,8.551,106.19,8.669,106.776,9.057,106.087,9.174,106.674,0.377848,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP109050160-L1.0.zip,350.47,34.3,23,626.4161,0
ALPSRP107300200,ALOS,PALSAR,FBS,10730,480,200,2008-01-29T15:40:26Z,2012-12-12T00:00:00Z,L1.0,2008-01-29T15:40:17Z,2008-01-29T15:40:26Z,10.8424,104.9561,10.531,104.713,10.648,105.303,11.037,104.609,11.153,105.2,0.30746,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP107300200-L1.0.zip,433.16,34.3,14,-690.1255,0
ALPSRP107300190,ALOS,PALSAR,FBS,10730,480,190,2008-01-29T15:40:17Z,2012-12-12T16:07:55Z,L1.0,2008-01-29T15:40:09Z,2008-01-29T15:40:17Z,10.3453,105.0574,10.034,104.814,10.151,105.403,10.54,104.712,10.656,105.301,0.281698,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP107300190-L1.0.zip,435.7,34.3,14,-729.9732,0
ALPSRP107300180,ALOS,PALSAR,FBS,10730,480,180,2008-01-29T15:40:09Z,2012-12-12T00:00:00Z,L1.0,2008-01-29T15:40:01Z,2008-01-29T15:40:09Z,9.8484,105.1576,9.537,104.915,9.654,105.503,10.043,104.812,10.159,105.401,0.25614,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP107300180-L1.0.zip,437.58,34.3,22,-769.4108,0
